,created_at,text,ticker
1133,2020-07-11 15:55:49+00:00,"RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",AMZN
1134,2020-04-14 22:32:54+00:00,"RT @realJosephRich: If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",JPM
1138,2020-06-21 13:15:01+00:00,"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",JPM
1139,2020-06-23 15:33:22+00:00,@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,WMT
1140,2020-07-15 17:52:24+00:00,"$BYND guys news, this could be a great swing after dust settles
https://t.co/qodH7IlN46
https://t.co/fkQ9G5X0fB
https://t.co/DvUeqCl2I0
https://t.co/fJn680GtHm
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ",DIS
1143,2020-05-04 19:19:23+00:00,"RT @Hatchatorium: $TSN is using $MARK. They just showed it on CNBC. Plus, ROTH has a $20.50 PT on MARK. This is going to be a 40 bagger! $T…",TSN
1147,2020-06-23 17:13:12+00:00,I just sold my $AAPL $370c for $5.00 per contract. I had 5 contracts.,AAPL
1149,2020-06-23 12:55:38+00:00,"My IRA +47% YTD gain breakdown

Stock 64%
Options 36%

Realized 82%
Unrealized 18%

Top contributors 
❇️ Stocks
$NVDA 19% (of course, right?)
$TSLA 9%
$TTD 9%
$NVTA 8%
$BA 7%

❇️ Options
$GOOGL 11%
$AMZN 10%
$SPY 5%
$BAC 4%
$GS 3%

Misc 13% https://t.co/fRbCcyaM66",TSLA
1152,2020-07-02 02:34:14+00:00,"RT @AnalystMarketer: In the team we trust 🙏https://t.co/zp6vcyvl9U
Alert + update+ chatroom 💻📱

Watchlist 📝 &amp; chart 📈
$SPY $TSLA $SHOP $AMZ…",TSLA
1160,2020-06-04 09:33:49+00:00,"RT @Tickeron: $AAPL in +1.02% Uptrend, growing for three consecutive days on June 3, 2020. View odds for this and other indicators: https:/…",AAPL
1161,2020-06-30 23:22:58+00:00,"$ADBE #Adobe #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/EIXeMynIki https://t.co/u2DBMyg8kg",ADBE
1162,2020-05-05 17:02:50+00:00,"Microsoft $MSFT  and Algorand $ALGO teams working on Secure Framework for Private Deep Learning.

👀 https://t.co/A9hbTagyC8

#blockchain #cryptonews $ada $xlm $xrp $eos @IBMBlockchain @Cointelegraph @CoinDesk #ethereum #defi $snx $link $enj $nem $ltc",MSFT
1163,2020-04-17 19:58:18+00:00,RT @chigrl: S&amp;P500 now more concentrated in the 5 largest stocks than ever $MSFT $AAPL $FB $GOOGL $AMZN https://t.co/0W1mMCWQ59,MSFT
1166,2020-04-24 06:59:03+00:00,Weekly Analysts’ Ratings Changes for Fortune Brands Home &amp; Security $FBHS https://t.co/YVfTmFEtLR #stocks,FBHS
1169,2020-07-04 14:01:30+00:00,"To learn options trading in #stock like $AMZN and $FB for example ..what are the best online applications to do that? https://t.co/lhD2SFttbU   
   #optionchain #volatility",FB
1171,2020-06-28 08:42:35+00:00,"RT @MarketRebels: Zuckerberg loses $7 billion as companies boycott $FB ads
https://t.co/zI1b40gyxZ",FB
1184,2020-07-02 17:10:23+00:00,"RT @SheepKnowMore: $FB has a different tone because of mass suppression of dissenting voices. Folks are more fearful of backlash, not reali…",FB
1186,2020-06-05 13:35:37+00:00,$AMZN is red right now. Probably nothing.,AMZN
1188,2020-07-10 13:18:07+00:00,$NLSN $VIAC $DIS - Media giants to miss out on out-of-home ratings boost https://t.co/BFbsP42Mfh,DIS
1189,2020-07-15 16:06:36+00:00,"@BullishBearz If this rally is to continue, I think we need some bank participation. I bought some $BAC calls this morning.",BAC
1192,2020-04-23 17:29:01+00:00,"$AAPL may be the chart to watch here, having broken trendline support (along with many stocks) this week but trading back higher.  Also bounced off 38.2% Fibonacci level and the 200-day not far below $255.  Chart feels heavy with RSI never getting above 60. https://t.co/d6RmEKZxJa",AAPL
1193,2020-06-29 11:56:46+00:00,"RT @MarketCurrents: $FB - Buy the dips in Facebook, says MKM bull https://t.co/0EHauoV4AR",FB
1194,2020-06-04 19:37:31+00:00,RT @permanentcap: Google/Alphabet $GOOG almost literally lights their cash on fire (other bets) to hide the profitability of the search bus…,GOOG
1198,2020-06-30 11:43:42+00:00,Track news with various time frames for $DJIA under one watchlist $CVX $BA $IBM https://t.co/8zP8MKc2dK https://t.co/KzcvbztalN,IBM
1199,2020-05-29 14:17:00+00:00,"May 29 Friday, $PEP LOW is $130.91 and hit Bearish target $131.11🤙",PEP
1201,2020-06-13 15:24:50+00:00,RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…,DIS
1205,2020-06-15 20:07:16+00:00,$AMZN left 3 sets of singles behind today,AMZN
1207,2020-04-27 15:05:05+00:00,$INTC give me a $56 range retest so we can “maybe” go $52s 😁 #Stocks #OptionsTrading https://t.co/ghX9LNm0HY,INTC
1211,2020-06-25 14:54:09+00:00,"June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙",AAPL
1212,2020-07-08 13:49:21+00:00,"$FB testing my patience this morning  Stuck with the @trickmitch1 #TrickTrades morning plan off the levels 
and took my green 
Simplify folks #DayTrading",FB
1214,2020-06-09 14:58:47+00:00,"I got $AAPL at $336 triangle. Up 60%.

I am NOT your #Guru.",AAPL
1218,2020-04-22 14:31:20+00:00,"Vetr users have upgraded https://t.co/WkaxsQ7i5z, Inc. to a HOLD Rating (3 stars), giving $AMZN a target price of $2288.05 https://t.co/rwVhF9BRHJ",AMZN
1221,2020-06-26 11:41:33+00:00,$CFG #Citizens Financial Group ... Wedbush Morning Call - Jun 26 2020 6:57AM: | https://t.co/jZGjitclUo #equity #stocks,CFG
1227,2020-06-19 16:15:13+00:00,50 DMA Resistance today: $VZ ... https://t.co/mnYaiRq1wk,VZ
1228,2020-07-14 21:16:34+00:00,I must be the only person who looks at these esoteric VIX products because I feel like this should be getting a lot more attention. CBOE Equity VIX on $AMZN is back to mid March highs. In that same time the stock is up 90%. $VXAZN https://t.co/g7geHzVGEQ,AMZN
1232,2020-06-26 16:50:53+00:00,"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",FB
1233,2020-06-17 14:03:40+00:00,"Weak Liquidity for the start of day see market thoughts on that and $XOP and $DRIP to $7 ? . $USO $OIH $CL $IWM $RTY $XLE $DRIP $GUSH $ERY $ERX $SPY $SPX #IrresponsibleFedPolicy 
@CNBCFastMoney
@CNBC @wsjournal
@MarketWatch
 @BBCBreaking
@YahooNews
@TheTodayShow
@CNN https://t.co/K1aO6Q30dI",CL
1237,2020-04-23 11:46:13+00:00,Consumer Cyclical #Stocks Moving In Thursday's Pre-Market Session: $DPZ $JCP $LITB $MLCO $NLS $SNBR $WYNN #MarketUpdate https://t.co/x5WgNpoDDB,WYNN
1238,2020-07-11 20:23:29+00:00,"@AOTtrades $HD please, looks poised for breakout",HD
1240,2020-07-01 19:49:23+00:00,RT @DylanByers: $FB up 5%,FB
1243,2020-06-17 14:00:45+00:00,+$368 - $AMZN $BA - In premarket ! saw that $AMZN received a huge upgrade from Needham. I was looking for a long once the morning profit taking took place. I entered and sold when I was happy with profits. I’ve been… https://t.co/xnpIdMPiTN,BA
1247,2020-06-13 02:02:22+00:00,"@phoenixvalue Vision into the future [5G] tells me, $QCOM &amp; $T could easily make it here!",QCOM
1248,2020-06-05 16:26:33+00:00,RT @vitaliyk: Microsoft was a great company in 1999.  $MSFT was still a great company in 2017 - it would take you 18 years for you to break…,MSFT
1249,2020-07-09 22:28:26+00:00,"News Alert: FSD Pharma -Applying for an I.N.D. for its compound to Treat COVID-19 Patients $HUGE

https://t.co/gMuscqItVQ 

$AZN $CASBF $GSK $INO $JNJ $MRK $MRNA $NVAX $PFE $SAN

#astrazeneca #GSK #INO #JNJ #Merck #moderna #Novavax #Pfizer #sanofi #nasdaq #biontech",PFE
1252,2020-04-26 02:05:37+00:00,"RT @LMT978: $INTC projected declining EPS for 2nd Q, loses some $AAPL business, the stock rallies 5% off the open &amp; closes higher on the da…",INTC
1253,2020-06-17 19:15:58+00:00,Never seen a chart screaming BUY like $MSFT https://t.co/cqTC6zw38n,MSFT
1255,2020-07-15 13:01:06+00:00,$MSFT are you okay? https://t.co/vNIBpzbbpW,MSFT
1256,2020-04-28 22:15:17+00:00,Read alot of people shorting $GOOG into earnings wonder if they have the grapes to explain themselves.,GOOG
1262,2020-06-29 21:37:24+00:00,RT @MDTrades12: At this rate if everyone bans $FB it will be at aTHs,FB
1263,2020-06-03 23:16:00+00:00,"$TIF Tiffany Option Alert: Jan 15 $90 Puts at the Bid: 1500 @ $6.0 vs 7917 OI; Earnings 6/16 Before Open [est] Ref=$114.0 [6/3/2020, 2:50:13 PM] [+$500k Sweeps Above Midpoint] Other Sweeps on: $FEYE $ALT $MGM $CSTM $V $CHEF $CLF $PPC $BABA $RDFN $NKE $ESPR",V
1264,2020-06-19 14:15:05+00:00,$BA $EADSY - Qatar Airways Threatens Boeing And Airbus. https://t.co/e6z3xkhcuz #business #stockmarket #stocks,BA
1265,2020-06-04 15:28:40+00:00,"RT @syinvesting: #RNA therapeutics are hot.

$AZN / Accent (Jun '20): https://t.co/kpqB0Fw6GL

$MRK / Skyhawk (May '20): https://t.co/bXoJL…",MRK
1272,2020-06-23 18:52:26+00:00,"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RUT #DAX #FTSE $NQ #NQ $qqq

$Nasdaq has hit the abs…",ES
1274,2020-04-21 15:28:13+00:00,"RT @jmllubber: @kerberos007 They also bought $AMD and $INTC incredibly hard, took them to YTD and ATH
Those 2 semi names got beaten hard to…",INTC
1284,2020-07-02 14:53:37+00:00,"When we see leaders 

$MSFT $AMZN keep hitting new ATHs

$AAPL near ATH
$NFLX ATH 
... $NVDA   ATH 

what does it mean???

BTD BTD BTD mrkt !",NVDA
1285,2020-06-29 18:16:23+00:00,Flush ALREADY! 😊 $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #ES_F #STOCKMARKET $ZM $MA #STONKS #STOCKSTOWATCH #PENNYSTOCKS https://t.co/gJDSaHNzdE,TSLA
1288,2020-06-27 13:30:35+00:00,RT @AnthonyQuintano: This is Facebook stock right now $FB https://t.co/O4JubFiEA0,FB
1289,2020-07-15 16:35:00+00:00,"$W Wayfair red and my favorite risk reward short 
Generates negative free cash flow
Went from $2 billion market cap pre pandemic to $21 billion now
$AMZN is 1 click away from destroying their biz model and some pretty creepy allegations about $W on social media",AMZN
1290,2020-04-23 17:11:06+00:00,$GOOG #patent 20200127702 Data over Power Line Design #tech #IP #research https://t.co/0AnI8JcFQ3,GOOG
1291,2020-06-22 20:00:21+00:00,"Mon Jun 22nd
Today's BEST performing sector at the close

Technology +1.7%

follow along here: https://t.co/wmvpZKUxmG

#technology #trading #bubbleboard #stocktrading #investing
$AVGO $FIS $NVDA $SAP $MSFT $ACN $QCOM $TXN $CSCO $IBM",TXN
1292,2020-07-08 10:46:20+00:00,Q3 2020 EPS Estimates for Ball Co. $BLL Increased by Analyst https://t.co/8kanBWunUH #stocks,BLL
1294,2020-07-15 11:47:27+00:00,"$UNH - UnitedHealth beats EPS consensus, reiterates guidance https://t.co/sP7mh4e3dS",UNH
1298,2020-06-19 17:56:57+00:00,$AAPL $QQQ Top may now be in. https://t.co/iNKWb0TXUS,AAPL
1300,2020-04-29 01:57:02+00:00,"- @investbamboo get $ share on Bamboo then. [ $AAPL $MSFT $JPM $TSLA]

Also, if you compound 5% or less per annum it will add up one day. I expect the parents to keep adding to the funds as well. https://t.co/aSnQ9mSh1C",MSFT
1303,2020-04-21 11:53:54+00:00,RT @CHItraders: $AAPL expands services business to markets in Africa and beyond https://t.co/XeKXfFSrL0,AAPL
1308,2020-07-06 17:49:05+00:00,"$JNJ cuts price of #TB drug bedaquiline in poorer countries 

@MSF_access says the new price of about $1.50 per day should be cut further and extended to more countries. 

Story from @KalyaniManogna
 
https://t.co/CTJFLFYyGy",JNJ
1309,2020-07-02 16:21:20+00:00,$DIS https://t.co/ZTIcvYqTx7 Pot. resume Downtrend in pullback LONGERTERM Wly-Dly-Hly combo chart #Disney #Stocks https://t.co/hf0Ll8R7WW,DIS
1311,2020-06-22 19:22:06+00:00,BULLISH SENTIMENT in $HD Aug-21 calls at $240 strike price. $650K premium paid.,HD
1312,2020-06-09 22:11:14+00:00,"@CordovaTrades I think this new fractional stock ownership is a game changer.  Would you or I buy $AAPL at $345.50?  Not likely, but we might throw $34.50 at it.",AAPL
1314,2020-07-08 10:08:27+00:00,Nucor Co. $NUE Given Consensus Recommendation of “Hold” by Analysts https://t.co/rFv08B7bW8 #stocks,NUE
1319,2020-04-24 14:59:53+00:00,"RT @TSOH_Investing: Two fun facts about $UNP

1) Higher EBIT margins than $FB, $GOOG, and $MSFT in 2019

2) They just reported a Q with vol…",MSFT
1321,2020-04-09 19:57:46+00:00,"@Unrefined20 @Amena__Bakr I started buying again between March 23 and 27. Haven't bought since, so I am happy with latest positions. Still well off the pace on stuff I bought fall of 2019. Any upside is good to me. I look at it like 18 to 24 month money. Hoping for 12 months. $CVX $RDSA",CVX
1333,2020-06-03 14:26:27+00:00,@LaziestofDans @stkbullgod If you are still visiting $FB I send you my condolences.,FB
1337,2020-06-15 18:01:16+00:00,"$UCB $JNJ $NVS $NOVN. #UCB's #bimekizumab blows J&amp;J's #Stelara away in phase 3, raising expectations for #Cosentyx showdown https://t.co/X6UTQOdLsn. #ustekinumab #secukinumab",JNJ
1344,2020-04-15 18:33:11+00:00,RT @MarTycharts: $BAC RSI period setting of 34 does a good job of highlighting turn at energy point. https://t.co/zzOuNKWufV,BAC
1345,2020-07-01 14:29:32+00:00,Sooooo ima see what $PFE is talking about. 🙇🏾‍♀️🙇🏾‍♀️🙇🏾‍♀️,PFE
1352,2020-06-28 16:12:08+00:00,RT @SeekingAlpha: $ABBV - AbbVie: This Blue Chip Name Offers Strong Double Digit Total Returns. https://t.co/S1oWLWXDDP #stocks #stockmarke…,ABBV
1353,2020-06-10 16:59:34+00:00,$AMD AMD’s Record Q1 Growth Fueled By 7nm Sales Yet Qualcomm Led In IC Revenue https://t.co/ADeA2b94vD $NVDA $INTC $MU $TSM $QCOM $AAPL $MSFT,QCOM
1354,2020-04-10 16:33:32+00:00,"$WYNN $MGM $OXY $BP $MAR $DIS $NKE $SBUX $BA $CLL

#stocks #stockstobuy #stockstowatch #wynn #mgm #starbucks #carnival #nike #marriott #disney #dis https://t.co/8CWyNyaDSm",WYNN
1355,2020-07-04 18:03:04+00:00,"$SPY Support and Resistance (Pivots) for Mon 7/6/20:

$GE $UPS $DIS
$SNAP $ROKU $CMG
$CAT $X $BIIB $CVS
$BIDU $COST $GILD 

#stocks #pivots #markets #daytrading #watchlist #charts #IBB #ATHS #spx $spx #spy #ge #ups #dis #snap #roku #cmg #biib #cat #x #bidu #cost #cvs #Gild https://t.co/LJiPZF3uCb",UPS
1356,2020-06-06 06:38:39+00:00,Home Depot Inc $HD Expected to Earn Q2 2021 Earnings of $3.34 Per Share https://t.co/dZQWz4PNBe,HD
1359,2020-07-10 18:55:38+00:00,"RT @TomWhite_TDAN: Tesla $TSLA racing to $1500. Will the next earnings show they were profitable again...and get a 'Call-up"" to be a part o…",TSLA
1361,2020-06-25 07:00:18+00:00,RT @Sandro_power: Live stream on now  https://t.co/U9wfHSXorE  $AAPL $SPY $WYNN $TSLA $BA   if your serios for success come to my live stre…,WYNN
1362,2020-05-09 16:56:16+00:00,"Though it's not a recommended buy right now, I had a hunch about buying $DIS last week, and it's already up 8% 😬 https://t.co/swkTd0AMdx",DIS
1364,2020-06-20 19:21:58+00:00,"RT @LiLi63762499: Click on the link to get quick information and suggestions:
https://t.co/QWZfdMGYRt

 $SPY $ES_F $BA $CLVS $SRNE $DVAX $A…",BA
1371,2020-04-14 01:33:32+00:00,"$PCTL looks well-positioned to ride the coronavirus wave.

$TOMZ $NNVC $GILD $AVXL $NWBO $CODX

#covid19 #coronavirus #biotech #stocks #news #pennystocks https://t.co/GcN2hQUm2D",GILD
1374,2020-04-13 11:59:30+00:00,Eaton $ETN Downgraded to Neutral at JPMorgan Chase &amp; Co. https://t.co/hH7iFPQQae #stocks,ETN
1377,2020-06-24 19:18:40+00:00,"RT @ritholtz: Your occasional reminder that Facebook $FB is a disaster

https://t.co/1GaPyCW9o4",FB
1380,2020-07-10 18:04:38+00:00,$JNJ $PFE $SPY NEWS: TRUMP TO SIGN THREE EXECUTIVE ORDERS ON LOWERING PRESCRIPTION DRUG PRICES.,PFE
1383,2020-04-16 03:26:59+00:00,"RT @TrueBubbleHead: #GamePlan for Thursday
*if strong, think $ZM, $WORK, $CHWY long
*if weak, think $VLO short
* #15ORB: $BBBY, $ABT, more…",VLO
1385,2020-05-29 14:55:47+00:00,"Watching $JPM to see if we can hold below the 1h, if we hold below, nice gap to fill back to 95.88, with confluence of daily 50 EMA support. 10 min chart looking heavy.

#stocks #technicalanalysis #OptionsTrading @TrendSpider https://t.co/ar7pqr8jKJ",JPM
1388,2020-04-29 20:02:42+00:00,RT @OptionsMike: $MSFT Beats EPS and REV,MSFT
1389,2020-06-29 19:42:39+00:00,"#CVS Health $CVS Has An Excellent #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/FlPr3JdQl3",CVS
1391,2020-06-19 16:42:05+00:00,"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RUT #DAX #FTSE $NQ #NQ #QQQ $QQQ

Progressing steadi…",ES
1393,2020-07-09 11:36:33+00:00,"Re-Open. Re-Close...no wait! Re-Open....

On July 1, #Apple ( $AAPL ) said it would RE-CLOSE 30 MORE stores it had ALREADY re-opened. Huhh? 

New #COVID19 cases are being racked up heavily in #Arizona, #Florida, #Louisiana &amp; #California 

https://t.co/gaB7sXo6Nm https://t.co/Ya1e12nbF0",AAPL
1397,2020-04-14 14:27:04+00:00,"RT @charliebilello: Total Return, Last 5 Years...
Amazon: +484%
Retailers: -26%
$AMZN $XRT https://t.co/PHZvEBECaS",AMZN
1401,2020-05-08 19:51:21+00:00,"With $QQQ $AAPL $MSFT within striking distance of all-time highs, we can finally declare vistory over #covid. States are reopening and large caps will reap massive profits from the recovery, stimulus and QE. $SPX 3000-3100 in May @federalreserve @TruthGundlach",MSFT
1402,2020-07-16 15:48:51+00:00,Alphabet $GOOG Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/QuKMVGO46e,GOOG
1409,2020-07-09 11:51:59+00:00,"The market has a new strategy to be one step ahead - Price action SO boring that everyone is asleep when key trend lines break

$ES $SPX https://t.co/zjUxymGC7R",ES
1416,2020-06-21 22:39:33+00:00,"Lanny's May #Dividend Income was 🔥!

He received $903 in dividends from AWESOME dividend growth stocks

$T $CVS $PG $SBUX $ABBV $GD 

Click 👇to 👀 the results.

https://t.co/e2nN1mi3Cl",SBUX
1418,2020-06-17 00:42:39+00:00,"$APO $MSFT $UPWK $RHI $RCRRF $KFY $HQI $NSP

#jobs #backtowork #pennystocks #investing #news

https://t.co/8DTOzR9flD",RHI
1424,2020-05-08 00:05:08+00:00,"Top stocks with TA score trending DOWN (NYSE):
$AMN $FDP $FRO $TSN $TNK $TNP $AVA $CWT $UPS $PKE $TK $MCK $GNK $SWX $PG $MNK $SPH $UN $MPV $SHI
https://t.co/S59zN18Con",UPS
1425,2020-06-17 19:03:27+00:00,"$WFC $BAC $JPM banks starting to give out, might help add to this drop",WFC
1426,2020-06-09 11:56:32+00:00,"RT @semodough: Baml $AMZN eCommerce tidal wave in Q2: Raising
estimates and PO to $3,000",AMZN
1427,2020-06-05 12:49:25+00:00,"Expect a good start for my US stocks on open , $dis all sessions already nicely blue . Hopefully for more gains for $UAL $FCX $OXY $SHAK",UAL
1428,2020-06-04 02:12:26+00:00,"Traders/investors are watching the market inflate. 

They keep tweeting: 
“ $SPX bubble”
“ $SPY bubble”   
“ $AAPL bubble”

A bubble must grow to become a bubble.  

Grow with it.",AAPL
1430,2020-07-01 04:00:55+00:00,"RT @SheepKnowMore: An $FB post after watching #Covid911 - INSURGENCY. 
#GreatAwakening https://t.co/7PxeWwIByW",FB
